created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 22:17:11 +0000 2017,0,0,375220320,"Los Angeles, CA",22225,212,187,7445,True,2986,-2
Thu Nov 02 22:17:25 +0000 2017,0,0,2732992756,"Ruston, LA",483,427,3,8109,False,3010,-2
Thu Nov 02 23:30:51 +0000 2017,0,0,570396208,"Houston, TX",1360,492,7,9647,False,7583,-2
Thu Nov 02 23:31:02 +0000 2017,0,0,705572173398736896,IG: datkubankid SC: cub_kev,285,587,0,2824,False,2460,-2
Thu Nov 02 23:31:23 +0000 2017,0,0,80815716,Booking info: SHOWBIS@aol.com,436489,1785,1938,6389,True,48184,-2
Thu Nov 02 23:31:31 +0000 2017,0,0,1411048340,Texas,151,288,5,4769,False,3109,-2
Thu Nov 02 23:32:02 +0000 2017,0,0,89054997,"Virginia Beach, VA",3771,3313,8,3803,False,809,-2
Thu Nov 02 23:32:14 +0000 2017,0,0,606684288,"Maryville, TN",290,556,3,4508,False,2769,-2
Thu Nov 02 23:32:15 +0000 2017,0,0,3915839053,In Aubree,410,406,0,3175,False,1977,-2
Thu Nov 02 23:32:14 +0000 2017,0,0,1123618362,Chasing A Dream,1696,823,7,5622,False,11427,-2
Thu Nov 02 23:32:16 +0000 2017,0,0,811806647945310208,"Los Angeles, CA",982,1884,6,8040,False,5350,-2
Thu Nov 02 23:32:17 +0000 2017,0,0,811806647945310208,"Los Angeles, CA",982,1884,6,8040,False,5351,-2
Thu Nov 02 23:32:22 +0000 2017,0,0,729745131918626817,"Dallas, TX",2098,139,66,116446,False,80244,-2
Thu Nov 02 23:40:55 +0000 2017,0,0,744250165926764545,"Baton Rouge, LA",79,225,5,722,False,965,-2
Thu Nov 02 23:41:05 +0000 2017,0,0,1551781644,By your side,551,405,23,1037,False,102714,-2
Thu Nov 02 23:41:15 +0000 2017,0,0,2867087574,None,889,680,5,8066,False,6820,-2
Thu Nov 02 23:41:49 +0000 2017,0,0,142442559,Atlantis,186,65,3,1319,False,4715,-2
Thu Nov 02 23:42:18 +0000 2017,0,0,238266408,"Williamsburg, Brooklyn",474,756,7,22023,False,16351,-2
Thu Nov 02 23:42:37 +0000 2017,0,0,176325871,"Las Vegas, NV, USA",4033,4746,18,936,False,12402,-2
Thu Nov 02 23:42:40 +0000 2017,0,0,129139240,Jungle,204,323,0,755,False,18423,-2
Thu Nov 02 23:42:41 +0000 2017,0,0,3433573822,"Pennsylvania, USA",4293,3846,65,39956,False,39594,-2
Thu Nov 02 23:42:50 +0000 2017,0,0,3362578212,615  865,1244,1001,1,3862,False,17754,-2
Thu Nov 02 23:43:06 +0000 2017,0,0,40809894,"Venice, Los Angeles",23759,19381,87,39760,False,49068,-2
Thu Nov 02 23:43:09 +0000 2017,0,0,3032016887,None,1838,1500,5,3114,False,4859,-2
Thu Nov 02 23:43:12 +0000 2017,0,0,101768566,None,354,699,6,1650,False,5868,-2
Thu Nov 02 23:43:28 +0000 2017,0,0,222350234,"Norfolk, VA",1261,720,4,3624,False,56109,-2
Thu Nov 02 23:43:45 +0000 2017,0,0,793506575981903872,"Grand Rapids, MI",510,181,1,12202,False,5836,-2
Thu Nov 02 23:43:53 +0000 2017,0,0,157043324,"Fort Worth, TX",608,602,4,4559,False,40597,-2
Thu Nov 02 23:43:54 +0000 2017,0,0,331253925,"Virginia Beach, VA",1036,1595,35,34618,False,89914,-2
Thu Nov 02 23:43:56 +0000 2017,0,0,3316038705,None,63,74,0,1530,False,336,-2
Thu Nov 02 23:44:08 +0000 2017,0,0,378342639,Loogootee/Bloomington,871,558,0,5811,False,8812,-2
Thu Nov 02 23:44:10 +0000 2017,0,0,278359927,"Canada ╰───╯USA, Nashville",3764,5001,176,33823,False,23886,-2
Thu Nov 02 23:44:10 +0000 2017,0,0,90748721,209,413,458,18,213,False,34313,-2
Thu Nov 02 23:44:15 +0000 2017,0,0,20015389,"Austin, TX",668,850,125,918,False,2795,-2
Thu Nov 02 23:44:21 +0000 2017,0,0,1403795348,"Arizona, USA",404,318,2,4735,False,2016,-2
Thu Nov 02 23:44:33 +0000 2017,0,0,287559296,The Burg °,679,902,10,9102,False,6202,-2
Thu Nov 02 23:44:44 +0000 2017,0,0,983039858,None,393,203,1,5328,False,2605,-2
Thu Nov 02 23:44:48 +0000 2017,0,0,4913765339,"Pensacola, FL",710,430,2,2119,False,3429,-2
Thu Nov 02 23:44:51 +0000 2017,0,0,889400922396295168,chasing trains,277,323,0,1329,False,904,-2
Thu Nov 02 23:45:05 +0000 2017,0,0,331086381,"Minot, ND",119,311,1,2029,False,1721,-2
Thu Nov 02 23:45:20 +0000 2017,0,0,3341453051,"Albany, GA",935,1356,19,27633,False,13758,-2
Thu Nov 02 23:45:35 +0000 2017,0,0,3316038705,None,63,74,0,1530,False,336,-2
Thu Nov 02 23:45:43 +0000 2017,0,0,101768566,None,354,699,6,1650,False,5869,-2
Thu Nov 02 23:45:45 +0000 2017,0,0,705276638,"Santa Cruz, CA",90,125,0,215,False,373,-2
Thu Nov 02 23:45:47 +0000 2017,0,0,264574313,"San Antonio, TX",1727,1187,44,3645,False,8031,-2
Thu Nov 02 23:46:04 +0000 2017,0,0,288038986,"Saugus, MA | Charlotte, NC",954,433,5,10306,False,31815,-2
